order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,skin_type,mrp,cost_price,gross_margin,margin_pct,real_revenue,real_cost,real_margin,real_margin_pct,order_status,order_date,sales_channel
OI000701,O00424,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2024-08-08,Website
OI000702,O00424,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-08-08,Website
OI000703,O00424,P016,2,299,5,568.1,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,568.1,234,334.1,58.81,Delivered,2024-08-08,Website
OI000704,O00424,P026,2,449,15,763.3,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,763.3,364,399.29999999999995,52.31,Delivered,2024-08-08,Website
OI000705,O00425,P025,1,599,0,599.0,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,599.0,266,333.0,55.59,Delivered,2024-08-12,Mobile App
OI000706,O00425,P012,1,449,0,449.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,449.0,197,252.0,56.12,Delivered,2024-08-12,Mobile App
OI000707,O00426,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2025-04-29,Marketplace
OI000708,O00426,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2025-04-29,Marketplace
OI000709,O00426,P009,1,349,10,314.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,314.1,145,169.10000000000002,53.84,Delivered,2025-04-29,Marketplace
OI000711,O00428,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2024-04-17,Website
OI000712,O00429,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2024-03-28,Website
OI000713,O00430,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2024-04-27,Website
OI000714,O00430,P001,2,549,5,1043.1,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,1043.1,494,549.0999999999999,52.64,Delivered,2024-04-27,Website
OI000717,O00432,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2024-08-07,Website
OI000718,O00432,P018,1,349,15,296.65,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,296.65,143,153.64999999999998,51.8,Delivered,2024-08-07,Website
OI000719,O00432,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2024-08-07,Website
OI000722,O00434,P004,1,649,10,584.1,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,584.1,292,292.1,50.01,Delivered,2024-05-08,Website
OI000723,O00434,P017,1,299,5,284.05,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,284.05,121,163.05,57.4,Delivered,2024-05-08,Website
OI000724,O00435,P003,3,699,5,1992.15,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1992.15,945,1047.15,52.56,Delivered,2024-01-15,Website
OI000725,O00435,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2024-01-15,Website
OI000726,O00436,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2024-04-26,Mobile App
OI000727,O00437,P010,1,399,0,399.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,399.0,162,237.0,59.4,Delivered,2025-01-22,Marketplace
OI000728,O00438,P015,2,449,15,763.3,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,763.3,384,379.29999999999995,49.69,Delivered,2025-04-25,Website
OI000729,O00438,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2025-04-25,Website
OI000730,O00438,P009,1,349,5,331.55,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,331.55,145,186.55,56.27,Delivered,2025-04-25,Website
OI000731,O00439,P021,1,399,25,299.25,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,299.25,157,142.25,47.54,Delivered,2025-01-21,Website
OI000732,O00439,P014,3,499,5,1422.15,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,1422.15,633,789.1500000000001,55.49,Delivered,2025-01-21,Website
OI000733,O00440,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2024-05-11,Website
OI000734,O00441,P005,1,699,10,629.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,629.1,318,311.1,49.45,Delivered,2025-02-05,Mobile App
OI000735,O00441,P002,1,599,15,509.15,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,509.15,265,244.14999999999998,47.95,Delivered,2025-02-05,Mobile App
OI000736,O00441,P010,2,399,0,798.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,798.0,324,474.0,59.4,Delivered,2025-02-05,Mobile App
OI000737,O00442,P005,2,699,15,1188.3,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1188.3,636,552.3,46.48,Delivered,2025-04-09,Mobile App
OI000738,O00443,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2024-05-27,Website
OI000739,O00444,P002,1,599,20,479.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,479.2,265,214.2,44.7,Delivered,2024-07-31,Website
OI000740,O00444,P016,2,299,0,598.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,598.0,234,364.0,60.87,Delivered,2024-07-31,Website
OI000741,O00444,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-07-31,Website
OI000743,O00446,P025,1,599,0,599.0,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,599.0,266,333.0,55.59,Delivered,2024-01-31,Website
OI000745,O00448,P003,1,699,15,594.15,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,594.15,315,279.15,46.98,Delivered,2024-07-16,Mobile App
OI000746,O00448,P020,1,349,10,314.1,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,314.1,139,175.10000000000002,55.75,Delivered,2024-07-16,Mobile App
OI000747,O00448,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2024-07-16,Mobile App
OI000748,O00448,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2024-07-16,Mobile App
OI000750,O00450,P013,1,399,5,379.05,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,379.05,168,211.05,55.68,Delivered,2024-11-06,Mobile App
OI000754,O00453,P006,1,599,10,539.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,539.1,258,281.1,52.14,Delivered,2025-10-15,Mobile App
OI000755,O00453,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-10-15,Mobile App
OI000758,O00455,P002,1,599,0,599.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,599.0,265,334.0,55.76,Delivered,2024-10-27,Website
OI000759,O00455,P024,1,799,5,759.05,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,759.05,372,387.04999999999995,50.99,Delivered,2024-10-27,Website
OI000761,O00457,P002,1,599,20,479.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,479.2,265,214.2,44.7,Delivered,2024-10-14,Website
OI000762,O00458,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2025-01-21,Website
OI000765,O00460,P005,1,699,5,664.05,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,664.05,318,346.04999999999995,52.11,Delivered,2025-11-08,Mobile App
OI000766,O00461,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2025-03-08,Website
OI000767,O00461,P003,1,699,0,699.0,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,699.0,315,384.0,54.94,Delivered,2025-03-08,Website
OI000768,O00462,P009,1,349,15,296.65,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,296.65,145,151.64999999999998,51.12,Delivered,2024-03-08,Mobile App
OI000769,O00463,P018,1,349,0,349.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,349.0,143,206.0,59.03,Delivered,2025-09-02,Marketplace
OI000770,O00463,P023,1,499,0,499.0,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,499.0,221,278.0,55.71,Delivered,2025-09-02,Marketplace
OI000771,O00464,P011,1,349,20,279.2,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,279.2,148,131.2,46.99,Delivered,2024-11-06,Website
OI000781,O00470,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2024-06-02,Website
OI000782,O00471,P008,1,799,20,639.2,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,639.2,358,281.20000000000005,43.99,Delivered,2025-05-15,Website
OI000783,O00472,P007,1,699,15,594.15,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,594.15,322,272.15,45.8,Delivered,2024-03-29,Website
OI000784,O00472,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2024-03-29,Website
OI000785,O00472,P026,2,449,20,718.4,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,718.4,364,354.4,49.33,Delivered,2024-03-29,Website
OI000788,O00474,P017,1,299,15,254.15,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,254.15,121,133.15,52.39,Delivered,2025-07-12,Website
OI000789,O00475,P012,1,449,10,404.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,404.1,197,207.10000000000002,51.25,Delivered,2025-01-22,Website
OI000791,O00477,P012,1,449,10,404.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,404.1,197,207.10000000000002,51.25,Delivered,2024-10-24,Website
OI000792,O00477,P017,1,299,25,224.25,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,224.25,121,103.25,46.04,Delivered,2024-10-24,Website
OI000793,O00478,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-06-07,Website
OI000794,O00479,P028,2,249,15,423.3,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,423.3,184,239.3,56.53,Delivered,2024-08-18,Website
OI000795,O00480,P016,1,299,10,269.1,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,269.1,117,152.10000000000002,56.52,Delivered,2025-11-04,Website
OI000796,O00480,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2025-11-04,Website
OI000797,O00481,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2025-01-11,Website
OI000798,O00482,P003,2,699,10,1258.2,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1258.2,630,628.2,49.93,Delivered,2025-10-22,Marketplace
OI000799,O00483,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2025-10-17,Website
OI000800,O00483,P007,1,699,20,559.2,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,559.2,322,237.20000000000005,42.42,Delivered,2025-10-17,Website
OI000801,O00484,P027,1,399,10,359.1,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,359.1,159,200.10000000000002,55.72,Delivered,2025-12-26,Website
OI000802,O00485,P018,2,349,0,698.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,698.0,286,412.0,59.03,Delivered,2025-05-26,Marketplace
OI000803,O00485,P006,2,599,15,1018.3,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1018.3,516,502.29999999999995,49.33,Delivered,2025-05-26,Marketplace
OI000806,O00487,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2024-08-18,Mobile App
OI000807,O00488,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2025-07-13,Marketplace
OI000808,O00488,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2025-07-13,Marketplace
OI000809,O00489,P012,1,449,10,404.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,404.1,197,207.10000000000002,51.25,Delivered,2024-03-09,Mobile App
OI000810,O00490,P013,1,399,10,359.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,359.1,168,191.10000000000002,53.22,Delivered,2024-09-14,Website
OI000812,O00492,P012,2,449,10,808.2,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,808.2,394,414.20000000000005,51.25,Delivered,2025-07-14,Marketplace
OI000813,O00493,P024,1,799,0,799.0,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,799.0,372,427.0,53.44,Delivered,2024-02-06,Mobile App
OI000814,O00493,P011,1,349,5,331.55,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,331.55,148,183.55,55.36,Delivered,2024-02-06,Mobile App
OI000815,O00493,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2024-02-06,Mobile App
OI000816,O00494,P009,1,349,10,314.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,314.1,145,169.10000000000002,53.84,Delivered,2024-01-22,Website
OI000817,O00494,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2024-01-22,Website
OI000818,O00495,P006,1,599,5,569.05,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,569.05,258,311.04999999999995,54.66,Delivered,2025-09-22,Website
OI000819,O00496,P001,1,549,10,494.1,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,494.1,247,247.10000000000002,50.01,Delivered,2024-08-13,Website
OI000820,O00497,P005,2,699,5,1328.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1328.1,636,692.0999999999999,52.11,Delivered,2025-08-13,Website
OI000821,O00497,P017,1,299,10,269.1,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,269.1,121,148.10000000000002,55.04,Delivered,2025-08-13,Website
OI000822,O00497,P026,1,449,15,381.65,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,381.65,182,199.64999999999998,52.31,Delivered,2025-08-13,Website
OI000823,O00498,P021,1,399,25,299.25,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,299.25,157,142.25,47.54,Delivered,2024-10-30,Website
OI000824,O00499,P007,1,699,10,629.1,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,629.1,322,307.1,48.82,Delivered,2024-08-14,Mobile App
OI000825,O00500,P025,2,599,15,1018.3,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1018.3,532,486.29999999999995,47.76,Delivered,2024-11-05,Website
OI000826,O00500,P025,1,599,15,509.15,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,509.15,266,243.14999999999998,47.76,Delivered,2024-11-05,Website
OI000828,O00502,P021,2,399,0,798.0,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,798.0,314,484.0,60.65,Delivered,2025-01-28,Website
OI000829,O00503,P021,1,399,10,359.1,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,359.1,157,202.10000000000002,56.28,Delivered,2025-08-07,Mobile App
OI000830,O00503,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-08-07,Mobile App
OI000832,O00505,P024,1,799,10,719.1,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,719.1,372,347.1,48.27,Delivered,2025-07-18,Mobile App
OI000833,O00506,P017,1,299,15,254.15,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,254.15,121,133.15,52.39,Delivered,2024-08-12,Mobile App
OI000834,O00507,P008,1,799,15,679.15,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,679.15,358,321.15,47.29,Delivered,2024-08-28,Website
OI000835,O00508,P015,2,449,0,898.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,898.0,384,514.0,57.24,Delivered,2025-01-03,Website
OI000836,O00508,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2025-01-03,Website
OI000837,O00508,P001,1,549,15,466.65,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,466.65,247,219.64999999999998,47.07,Delivered,2025-01-03,Website
OI000838,O00508,P026,1,449,10,404.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,404.1,182,222.10000000000002,54.96,Delivered,2025-01-03,Website
OI000839,O00509,P013,2,399,15,678.3,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,678.3,336,342.29999999999995,50.46,Delivered,2024-08-13,Mobile App
OI000840,O00509,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2024-08-13,Mobile App
OI000841,O00510,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-09-06,Website
OI000842,O00511,P026,1,449,10,404.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,404.1,182,222.10000000000002,54.96,Delivered,2025-09-11,Mobile App
OI000843,O00511,P006,2,599,5,1138.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1138.1,516,622.0999999999999,54.66,Delivered,2025-09-11,Mobile App
OI000844,O00511,P025,1,599,5,569.05,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,569.05,266,303.04999999999995,53.26,Delivered,2025-09-11,Mobile App
OI000845,O00511,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2025-09-11,Mobile App
OI000846,O00512,P026,1,449,0,449.0,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,449.0,182,267.0,59.47,Delivered,2024-07-03,Website
OI000848,O00514,P017,1,299,10,269.1,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,269.1,121,148.10000000000002,55.04,Delivered,2025-04-04,Website
OI000849,O00514,P018,2,349,10,628.2,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,628.2,286,342.20000000000005,54.47,Delivered,2025-04-04,Website
OI000850,O00515,P007,1,699,10,629.1,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,629.1,322,307.1,48.82,Delivered,2024-11-24,Marketplace
OI000851,O00516,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-10-19,Website
OI000852,O00516,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-10-19,Website
OI000856,O00518,P010,1,399,20,319.2,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,319.2,162,157.2,49.25,Delivered,2025-04-09,Mobile App
OI000857,O00519,P019,1,399,5,379.05,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,379.05,166,213.05,56.21,Delivered,2024-03-17,Mobile App
OI000859,O00521,P007,2,699,25,1048.5,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,1048.5,644,404.5,38.58,Delivered,2024-08-13,Mobile App
OI000860,O00521,P005,2,699,15,1188.3,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1188.3,636,552.3,46.48,Delivered,2024-08-13,Mobile App
OI000861,O00522,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2025-12-05,Mobile App
OI000862,O00523,P024,1,799,5,759.05,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,759.05,372,387.04999999999995,50.99,Delivered,2025-10-07,Website
OI000863,O00524,P022,1,499,0,499.0,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,499.0,218,281.0,56.31,Delivered,2024-11-22,Website
OI000864,O00524,P023,1,499,5,474.05,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,474.05,221,253.05,53.38,Delivered,2024-11-22,Website
OI000865,O00524,P014,2,499,5,948.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,948.1,422,526.1,55.49,Delivered,2024-11-22,Website
OI000866,O00525,P015,1,449,10,404.1,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,404.1,192,212.10000000000002,52.49,Delivered,2025-03-28,Website
OI000867,O00526,P009,2,349,5,663.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,663.1,290,373.1,56.27,Delivered,2025-09-20,Marketplace
